./BusinessMails/test 01.msg;dummydate;size;2.47779303889;0.98806367005;1.43969050924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.96895145686;1.56127812446;1.56127812446;1.56127812446;1.56127812446;2.1072367178;0.969802494568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.80914076219;0.0;2.25;2.0550416913;2.66390976556;0.597454723166;1.4862949407;2.5;2.53890976556;0.7310644432;1.48417442782;0.200622324313;2.53890976556;0.7310644432;1.43618984408;0.399790066617;0.811278124459;1.68505624892;1.35484256766;1.91430236183;1.56127812446;1.56127812446;1.96895145686;1.35484256766;1.56127812446;1.56127812446;1.56127812446;1.56127812446;1.56127812446;1.56127812446;1.56127812446;2.12851339221;1.80914076219;0.0;2.18061257001;0.0;2.20420280445;0.0;0.7935644432;0.0;1.18089272901;0.0;0.597454723166;0.0;0.7935644432;0.0;1.56127812446;0.0;2.53890976556;0.7310644432;1.48417442782;0.399790066617;2.57781953111;0.7310644432;1.31127812446;0.399790066617;2.57781953111;0.7310644432;1.31005624892;0.399790066617;2.57781953111;0.7310644432;1.49868984408;0.399790066617;2.57781953111;0.7310644432;1.31005624892;0.399790066617;2.57781953111;0.7310644432;1.43618984408;0.399790066617;2.64031953111;0.7310644432;1.48417442782;0.399790066617;2.64031953111;0.7310644432;1.49868984408;0.399790066617;1.18089272901;0.0;3.72721700146;0.0;3.59313906223;2.6875;2.44332695225;2.31832695225;2.51531953111;1.18089272901;3.68582038109;2.6875;2.44332695225;2.31832695225;2.51531953111;1.18089272901;2.64031953111;0.7310644432;1.48417442782;0.644974208757;2.64031953111;0.7310644432;1.49868984408;0.399790066617;2.53890976556;0.7310644432;1.48417442782;0.399790066617;2.57781953111;0.7310644432;1.49868984408;0.399790066617;2.64031953111;0.7310644432;1.48417442782;0.399790066617;2.64031953111;0.7310644432;1.49868984408;0.399790066617;2.57781953111;0.7310644432;1.48417442782;0.399790066617;2.57781953111;0.7310644432;1.49868984408;0.399790066617;3.59313906223;2.6875;2.44332695225;2.31832695225;2.51531953111;1.18089272901;3.72721700146;0.0;3.72721700146;0.0;0.7935644432;0.0;2.51531953111;1.18089272901;1.18089272901;0.0;2.64031953111;0.7310644432;1.48417442782;0.399790066617;2.64031953111;0.7310644432;1.49868984408;0.399790066617;2.64031953111;0.7310644432;1.48417442782;0.399790066617;2.53890976556;0.7310644432;1.49868984408;0.399790066617;2.57781953111;0.7310644432;1.48417442782;0.399790066617;2.64031953111;0.7310644432;1.49868984408;0.399790066617;2.64031953111;0.7310644432;1.48417442782;0.399790066617;2.57781953111;0.7310644432;1.49868984408;0.399790066617;3.77439747035;0.0;0.7935644432;0.0;2.51531953111;1.18089272901;0.7935644432;0.0;2.51531953111;1.18089272901;2.875;2.53890976556;2.78890976556;2.875;2.625;2.39031953111;2.64031953111;0.7310644432;1.48417442782;0.399790066617;2.64031953111;0.7310644432;1.49868984408;0.597454723166;2.66390976556;0.7310644432;1.48417442782;0.399790066617;2.66390976556;0.7310644432;1.49868984408;0.399790066617;2.8125;2.75;2.41390976556;2.53890976556;2.25;2.72640976556;2.72640976556;2.8125;2.17610850073;2.25;2.66390976556;2.72640976556;2.63719873517;3.0;2.66390976556;2.9375;2.25;2.72640976556;2.24172929667;3.0;2.53890976556;2.78890976556;2.6875;2.9375;2.72640976556;2.53890976556;2.78890976556;2.63719873517;2.6875;2.75;2.9375;2.875;2.78890976556;2.57781953111;2.9375;2.66390976556;2.44969873517;2.9375;2.8125;2.9375;2.78890976556;2.875;2.875;2.66390976556;0.6685644432;0.0;3.68582038109;2.6875;2.44332695225;2.31832695225;2.51531953111;1.18089272901;3.72721700146;0.0;0.7935644432;0.0;2.51531953111;1.18089272901;2.51531953111;1.18089272901;1.18089272901;0.0;2.8125;2.60140976556;2.66390976556;0.7310644432;1.48417442782;0.399790066617;2.66390976556;0.7310644432;1.49868984408;0.399790066617;2.66390976556;0.7310644432;1.48417442782;0.399790066617;2.64031953111;0.7310644432;1.49868984408;0.644974208757;2.64031953111;0.7310644432;1.48417442782;0.644974208757;2.64031953111;0.7310644432;1.49868984408;0.399790066617;2.66390976556;0.7310644432;1.48417442782;0.399790066617;2.47640976556;0.7310644432;1.31127812446;0.597454723166;2.75;2.75;2.8125;2.75;2.51531953111;2.75;2.57781953111;2.53890976556;2.49172929667;2.49172929667;2.625;2.60140976556;2.72640976556;2.72640976556;2.78890976556;2.41390976556;2.66390976556;2.5625;2.6875;2.66390976556;2.57781953111;2.41390976556;2.64031953111;2.875;2.45281953111;2.51531953111;2.6875;2.66390976556;2.6875;2.66390976556;2.47640976556;2.66390976556;2.8125;2.66390976556;2.51531953111;2.8125;2.625;2.625;2.66390976556;2.51531953111;2.8125;2.66390976556;2.6875;2.72640976556;2.8125;2.66390976556;2.51531953111;2.6875;2.60140976556;2.57781953111;2.75;2.57781953111;2.60140976556;2.75;2.60140976556;2.66390976556;2.75;2.72640976556;2.78890976556;2.9375;2.63719873517;2.9375;2.8125;2.75;2.72640976556;2.75;2.75;2.66390976556;2.8125;2.8125;2.66390976556;2.60140976556;2.75;2.4375;2.78890976556;2.66390976556;2.6875;2.78890976556;2.6875;2.8125;2.75;2.72640976556;2.60140976556;2.8125;2.72640976556;2.72640976556;2.51531953111;2.72640976556;2.53890976556;2.57781953111;2.5625;2.6875;2.75;2.75;2.60140976556;2.8125;2.72640976556;2.5625;2.5;2.66390976556;2.6875;2.75;2.66390976556;2.47640976556;2.64031953111;2.57781953111;2.60140976556;2.75;2.66390976556;2.66390976556;2.875;2.72640976556;2.75;2.72640976556;2.8125;2.875;2.9375;2.66390976556;2.6875;2.8125;0.6685644432;0.0;2.39031953111;2.6875;2.66390976556;0.0;0.399790066617;0.0;2.57781953111;0.7310644432;1.48417442782;0.597454723166;2.66390976556;0.7310644432;1.43618984408;0.399790066617;2.64031953111;0.7310644432;1.48417442782;0.399790066617;2.72640976556;0.7310644432;1.49868984408;0.399790066617;4.32781953111;4.4375;4.8125;4.75;4.66390976556;4.45281953111;4.6875;4.66390976556;4.28890976556;4.45281953111;4.78890976556;4.5625;4.5;4.75;4.875;4.6875;4.72640976556;4.6875;4.875;4.72640976556;4.8125;4.875;4.8125;4.8125;4.6875;4.9375;4.875;4.60140976556;4.85140976556;4.875;4.8125;4.8125;4.8125;4.66390976556;4.8125;4.66390976556;4.72640976556;4.75;4.875;4.8125;4.72640976556;4.625;4.875;4.8125;4.51531953111;4.72640976556;4.6875;4.8125;4.6875;4.6875;4.72640976556;4.72640976556;4.8125;4.875;4.47640976556;4.60140976556;4.9375;4.78890976556;4.875;4.8125;4.66390976556;4.9375;4.78890976556;4.75;4.8125;4.625;4.8125;4.875;4.875;4.75;4.78890976556;5.0;4.8125;4.5625;4.66390976556;4.60140976556;4.875;4.60140976556;4.75;4.66390976556;4.8125;4.85140976556;4.45281953111;4.6875;4.53890976556;4.9375;4.66390976556;4.75;4.72640976556;4.9375;4.75;4.72640976556;4.625;4.17480087636;4.66390976556;4.625;4.78890976556;4.875;4.60140976556;4.66390976556;4.53890976556;4.51531953111;4.45281953111;4.44969873517;4.75;4.51531953111;4.75;4.625;4.66390976556;4.72640976556;4.64031953111;4.8125;4.5625;4.8125;4.875;4.66390976556;4.875;4.75;4.75;4.66390976556;4.66390976556;4.875;4.5;4.5625;4.5;4.8125;4.60140976556;4.78890976556;4.60140976556;4.875;4.39031953111;4.72640976556;4.5;4.51531953111;4.9375;4.53890976556;4.75;4.60140976556;4.57781953111;4.875;4.6875;4.44969873517;4.45281953111;4.72640976556;4.75;4.6875;4.32781953111;4.6875;4.53890976556;4.66390976556;4.72640976556;4.78890976556;4.8125;4.875;4.875;4.75;4.72640976556;4.32781953111;4.45281953111;4.64031953111;4.75;4.75;4.60140976556;4.51531953111;4.66390976556;4.8125;4.8125;4.60140976556;4.9375;4.60140976556;4.9375;4.875;4.75;4.72640976556;4.60140976556;4.85140976556;4.78890976556;2.47779303889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.35484256766;1.96895145686;1.56127812446;1.35484256766;1.2640093752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.51531953111;1.18089272901;3.0;0.0;3.16864503331;0.0;2.51531953111;1.18089272901;2.2608911108;0.86306367005;2.51531953111;1.18089272901;2.2608911108;0.86306367005;2.66390976556;2.9375;2.78890976556;0.7310644432;1.48417442782;0.399790066617;2.78890976556;0.7310644432;1.49868984408;0.399790066617;2.72640976556;0.7310644432;1.48417442782;0.399790066617;2.72640976556;0.7310644432;1.31127812446;0.399790066617;2.53890976556;0.7310644432;1.48417442782;0.399790066617;2.57781953111;0.7310644432;1.49868984408;0.399790066617;2.64031953111;0.7310644432;1.31005624892;0.399790066617;2.49172929667;1.37198735174;1.49868984408;0.597454723166;2.625;2.125;2.9375;2.55494513114;0.337290066617;3.5625;1.47509960964;2.22779303889;1.66240344143;1.62368984408;2.875;3.0842822216;2.59191718669;2.59191718669;2.59191718669;2.59191718669;1.74664076219;2.59191718669;1.74664076219;1.84395145686;2.875;2.875;2.95755479887;2.08770470625;2.57853536559;2.1112949407;2.0487949407;1.8675416913;1.84395145686;1.80914076219;3.04364503331;2.8125;2.875;0.0;0.399790066617;0.0;3.68582038109;2.6875;2.44332695225;2.31832695225;2.51531953111;1.18089272901;0.7935644432;0.0;2.51531953111;1.18089272901;3.72721700146;0.0;2.66390976556;1.40725353404;1.3675416913;2.5;2.66390976556;0.7310644432;1.48417442782;0.399790066617;2.57781953111;0.7310644432;1.49868984408;0.399790066617;2.57781953111;0.7310644432;1.48417442782;0.399790066617;2.64031953111;0.7310644432;1.31127812446;0.399790066617;2.57781953111;0.7310644432;1.31005624892;0.399790066617;2.64031953111;0.7310644432;1.49868984408;0.399790066617;2.49172929667;1.37198735174;1.31005624892;0.399790066617;1.80914076219;2.64103536559;2.20420280445;3.0217822216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.80914076219;0.0;2.25;2.0550416913;2.66390976556;0.597454723166;1.4862949407;2.78890976556;2.53890976556;0.7310644432;1.48417442782;0.200622324313;2.53890976556;0.7310644432;1.43618984408;0.597454723166;1.07659765557;1.56127812446;1.90441718669;1.56127812446;1.56127812446;1.2640093752;1.9794654144;1.56127812446;1.96895145686;1.56127812446;1.96895145686;0.200622324313;0.0;0.0;0.0;0.0;2.64031953111;0.7310644432;1.49868984408;0.399790066617;2.72640976556;0.7310644432;1.31005624892;0.399790066617;2.47640976556;0.7310644432;1.31127812446;0.399790066617;2.57781953111;0.7310644432;1.5487949407;0.399790066617;2.53890976556;0.7310644432;1.48417442782;0.399790066617;2.57781953111;0.7310644432;1.49868984408;0.399790066617;2.64031953111;0.7310644432;1.31005624892;0.399790066617;2.49172929667;1.37198735174;1.31127812446;0.597454723166;2.66390976556;1.40725353404;1.4862949407;2.5;2.66390976556;0.7310644432;1.48417442782;0.399790066617;2.57781953111;0.7310644432;1.49868984408;0.399790066617;2.57781953111;0.7310644432;1.48417442782;0.399790066617;2.64031953111;0.7310644432;1.48417442782;0.644974208757;2.64031953111;0.7310644432;1.49868984408;0.399790066617;2.66390976556;0.7310644432;1.31005624892;0.399790066617;2.47640976556;0.7310644432;1.31127812446;0.597454723166;2.05584376848;1.68505624892;1.35484256766;1.91430236183;1.56127812446;1.56127812446;1.96895145686;1.35484256766;1.56127812446;1.56127812446;1.56127812446;1.56127812446;1.56127812446;1.56127812446;1.56127812446;2.12851339221;2.44332695225;2.31832695225;2.51531953111;1.18089272901;3.72721700146;0.0;0.7935644432;0.0;2.51531953111;1.18089272901;2.51531953111;1.18089272901;1.18089272901;0.0;2.8125;2.60140976556;1.35484256766;1.96895145686;1.56127812446;1.68505624892;1.68505624892;1.35484256766;0.811278124459;1.35484256766;2.12851339221;1.56127812446;1.56127812446;1.56127812446;1.56127812446;1.56127812446;1.96895145686;1.56127812446;1.80914076219;2.64103536559;2.20420280445;3.0217822216;0.0;0.0;3.0;0.0;0.7935644432;0.0;3.1467822216;0.0;2.91210175271;1.18089272901;2.70281953111;3.59313906223;2.53890976556;0.7310644432;1.31005624892;0.597454723166;2.57781953111;0.7310644432;1.49868984408;0.399790066617;2.57781953111;0.7310644432;1.49868984408;0.399790066617;2.57781953111;0.7310644432;1.49868984408;0.399790066617;2.57781953111;0.7310644432;1.5487949407;0.399790066617;2.57781953111;0.7310644432;1.43618984408;0.399790066617;2.64031953111;0.7310644432;1.48417442782;0.399790066617;2.64031953111;0.7310644432;1.49868984408;0.399790066617;2.57781953111;0.7310644432;1.31127812446;0.399790066617;2.57781953111;0.7310644432;1.5487949407;0.399790066617;2.57781953111;0.7310644432;1.31127812446;0.399790066617;2.57781953111;0.7310644432;1.49868984408;0.399790066617;2.57781953111;0.7310644432;1.5487949407;0.399790066617;2.57781953111;0.7310644432;1.31005624892;0.399790066617;2.57781953111;0.7310644432;1.49868984408;0.399790066617;2.57781953111;0.7310644432;1.5487949407;0.399790066617;2.57781953111;0.7310644432;1.49868984408;0.399790066617;2.47640976556;0.7310644432;1.49868984408;0.399790066617;2.49172929667;0.7310644432;1.5487949407;0.399790066617;2.57781953111;0.7310644432;1.48417442782;0.399790066617;2.57781953111;0.7310644432;1.31005624892;0.399790066617;2.57781953111;0.7310644432;1.31005624892;0.399790066617;2.57781953111;0.7310644432;1.5487949407;0.399790066617;2.57781953111;0.7310644432;1.31005624892;0.399790066617;2.57781953111;0.7310644432;1.31005624892;0.399790066617;2.57781953111;0.7310644432;1.31127812446;0.399790066617;2.57781953111;0.7310644432;1.31005624892;0.399790066617;2.57781953111;0.7310644432;1.49868984408;0.399790066617;2.57781953111;0.7310644432;1.31005624892;0.399790066617;2.49172929667;0.7310644432;1.31005624892;0.399790066617;2.57781953111;0.7310644432;1.48417442782;0.399790066617;2.57781953111;0.7310644432;1.31005624892;0.399790066617;2.57781953111;0.7310644432;1.31005624892;0.399790066617;0.0;0.0;0.954434002925;0.0;0.0;0.0;0.954434002925;0.0;0.0;0.0;0.954434002925;0.0;2.625;2.125;2.9375;2.55494513114;0.337290066617;3.5625;1.47509960964;2.22779303889;1.66240344143;1.62368984408;2.875;3.0842822216;2.59191718669;2.59191718669;2.59191718669;2.59191718669;1.74664076219;2.59191718669;1.74664076219;1.84395145686;2.875;2.875;2.95755479887;2.08770470625;2.57853536559;2.1112949407;1.74664076219;1.8675416913;1.84395145686;1.80914076219;2.875;2.8125;2.875;2.29029303889;0.399790066617;0.0;3.68582038109;2.6875;2.44332695225;2.31832695225;2.51531953111;1.18089272901;0.7935644432;0.0;2.51531953111;1.18089272901;3.72721700146;0.0;2.70281953111;3.53063906223;2.70281953111;3.2717822216;3.2092822216;2.2362949407;3.2092822216;0.0;2.75;1.74868984408;2.75;2.52941718669;2.70281953111;1.87164076219;2.70281953111;3.43419636451;1.80914076219;3.65563906223;2.18061257001;2.375;2.38082695225;2.40441718669;2.70281953111;2.2987949407;3.2092822216;2.52941718669;2.49244513114;0.7935644432;2.64031953111;1.18089272901;1.56127812446;0.0;4.10140976556;0.0;2.75;1.93414076219;2.98114503331;0.0;2.60140976556;1.93414076219;3.10614503331;2.2987949407;3.2092822216;3.89939747035;2.70281953111;2.65441718669;3.2092822216;1.37198735174;2.75;1.87164076219;2.1737949407;0.0;2.75;3.89939747035;2.2362949407;0.0;2.75;2.2987949407;2.64031953111;3.96189747035;2.70281953111;1.11839272901;2.70281953111;3.30919636451;2.75;0.0;2.66390976556;2.2987949407;2.70281953111;2.93569198716;3.3342822216;0.0;2.6875;2.70281953111;2.75;2.61744513114;2.66390976556;2.625;2.64103536559;2.57853536559;2.6875;2.45281953111;2.64103536559;2.72640976556;2.51603536559;2.55494513114;2.60140976556;2.34191718669;2.875;2.44332695225;2.60140976556;2.57781953111;2.6875;2.55494513114;2.75;2.60140976556;2.64103536559;2.72640976556;2.75;2.64103536559;2.64103536559;2.64103536559;2.70353536559;2.76603536559;2.59191718669;2.70281953111;2.70353536559;2.44332695225;2.76603536559;2.75;2.70353536559;2.70353536559;2.64103536559;2.8125;2.64103536559;2.52941718669;2.61744513114;2.44332695225;2.57853536559;2.70353536559;2.55494513114;2.6875;2.59191718669;2.75;2.55494513114;2.4688548967;2.70353536559;2.78890976556;2.72640976556;2.55494513114;2.70353536559;2.52941718669;2.75;2.64103536559;2.57781953111;2.64103536559;2.78890976556;2.2947367178;2.64031953111;2.2947367178;2.61744513114;2.70353536559;2.61744513114;2.57853536559;2.72640976556;2.875;2.8125;2.44332695225;2.66390976556;2.9375;2.72640976556;2.70353536559;2.57781953111;2.41529303889;2.35279303889;2.76603536559;2.75;2.50582695225;2.78890976556;2.55494513114;2.64103536559;2.8125;2.44332695225;2.64103536559;2.78890976556;2.67994513114;2.72640976556;2.61744513114;2.64103536559;2.50582695225;2.72640976556;1.30948735174;2.32469873517;2.5;2.5;2.4375;2.10845859334;2.57158309796;0.200622324313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;2.5;2.5;2.5;2.5;2.70281953111;2.38719873517;2.5;2.5;2.5;2.4375;2.5;2.5;2.5;2.5;2.5;2.5;2.38719873517;2.5;2.5313548967;2.5313548967;2.5;2.64103536559;2.5;2.70281953111;2.5;2.70281953111;2.46691718669;2.61744513114;2.5;2.5;2.61744513114;2.5;2.5313548967;2.75;2.8125;2.4688548967;2.60140976556;2.51531953111;2.78890976556;2.625;2.75;2.625;2.60140976556;1.43627812446;0.0;3.74832038109;4.875;3.74832038109;2.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
